name,last_updated,Biopesticide type,Substance groups,Mode of action,Uses,Target pests,Target host,CAS RN,PubChem CID,Molecular mass,Physical state,url
"Beauveria bassiana strain IMI389521 BPDB: Biopesticides DataBase Top Environmental Fate Ecotoxicology Human Health Translations Home A to Z: All Micro-organism related Macro-organism related Plant-derived Animal-derived Other naturals Search Support Edit history Purchasing and licensing Industry collaboration N E W - New support docs available - Newsletter Aug 2025 - User survey Beauveria bassiana strain IMI389521 Last updated: 27/08/2025 (Not known by any other names) Hazard alerts The following alerts are based on the data in the tables below. An absence of an alert does not imply the substance has no implications for human health, biodiversity or the environment but just that we do not have the data to form a judgement. These hazard alerts do not take account of usage patterns or exposure, thus do not represent risk. Environmental fate Ecotoxicity Human health &nbsp Ecotoxicity Low alert: Bees acute oral ecotoxicity: Low; Earthworms chronic ecotoxicity: Low Warning: Significant data are missing Human health Low alert GENERAL INFORMATION Description A naturally occuring fungal parasite used to control pests during post-harvest storage Example pests controlled Various Coleoptera beetles; Sawtoothed grain beetle ( Oryzaephilus surinamensis ), Wheat weevil ( Sitophilus granarius ); Lined flat bark beetle ( Cryptolestes ferrugineus ) Example applications Grain stores; Storage areas Efficacy & activity - Appearance and life cycle Beauveria bassiana has filamentous fungal spores. On insects, the fungal growth appears as a dense, white powder. Taxonomic classification Class: Sordariomycetes; Order: Hypocreales; Family: Cordycipitaceae GB regulatory status GB COPR regulatory status Approved Date COPR inclusion expires 19/02/2029 GB LERAP status Not applicable EC Regulation 1107/2009 (repealing 91/414) EC Regulation 1107/2009 status Approved Dossier rapporteur/co-rapporteur Netherlands Date EC 1107/2009 inclusion expires 19/02/2029 EU Candidate for substitution (CfS) No Listed in EU database Yes Approved for use (✓) under EC 1107/2009 in the following EU Member States AT Austria BE Belgium BG Bulgaria CY Cyprus CZ Czech Republic DE Germany DK Denmark EE Estonia EL Greece &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ES Spain FI Finland FR France HR Croatia HU Hungary IE Ireland IT Italy LT Lithuania LU Luxembourg &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp LV Latvia MT Malta NL Netherlands PL Poland PT Portugal RO Romania SE Sweden SI Slovenia SK Slovakia &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Approved for use (✓) under EC 1107/2009 by Mutual Recognition of Authorisation and/or national regulations in the following EEA countries IS Iceland NO Norway &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Additional information Known to be also used in the following countries South Africa, China Chemical structure Isomerism Not applicable Chemical formula - Canonical SMILES - Isomeric SMILES - International Chemical Identifier key (InChIKey) - International Chemical Identifier (InChI) - 2D structure diagram/image available? No General status Biopesticide type Insecticide Substance groups Micro-organism Minimum active substance purity - Known relevant impurities EU dossier: Beauvericin, 0.09 mg kg⁻¹ Substance origin Natural Mode of action Contact action, spores adhere to host cuticle and germinate. Fungus populates via vegetative growth in the host haemocoel Substance source A ubiquitous organism originally isolated from an infected adult coleopteran Sitophilus oryzae in a UK grain store. Uses Plant protection Target pests Coleoptera pests Oryzaephilus surinamensis, Sitophilus granarius & Cryptolestes ferrugineus Target host Grain stores; Storage areas Farming system suitability - CAS RN - EC number - CIPAC number - US EPA chemical code - PubChem CID - Molecular mass - Chemical name Beauveria bassiana strain IMI389521 PIN (Preferred Identification Name) - IUPAC name - CAS name - Forever chemical - Other status information - Relevant Environmental Water Quality Standards - Herbicide Resistance Class (HRAC MoA class) Not applicable Herbicide Resistance Class (WSSA MoA class) Not applicable Insecticide Resistance Class (IRAC MoA class) UNF Fungicide Resistance Class (FRAC MOA class) Not applicable Examples of recorded resistance - Physical state Fungus Commercial Property Value Availability status Current Introduction & key dates 1979, first described Example manufacturers & suppliers of products using this active now or historically - Example products using this active Bb38 Formulation and application details Usually supplied as a dustable powder Commercial production Beauveria bassiana is commercially produced through a controlled fermentation process that ensures high spore viability and purity. The production begins with the selection of a genetically stable and virulent strain, which is cultured in nutrient-rich liquid media under sterile conditions. Once optimal fungal growth is achieved, the culture is transferred to solid substrates, such as rice or other grains, for mass sporulation. After sufficient incubation, the spores are harvested, dried (often via freeze-drying or spray-drying), and formulated into various products. Impact on climate of production and use As microbial-based biopesticide production processes tend to use fermentation-based production rather than chemical synthesis, have a lower fossil fuel input in formulation and active ingredient creation, and have reduced downstream emissions due to biodegradability and minimal soil disruption, the life-cycle GHG emissions are expected to be low. Whilst hard and precise data are not available, broad estimates suggest that typically emissions are likely to be below 5 kg CO₂e/kg. ENVIRONMENTAL FATE Property Value Source; quality score; and other information Interpretation Solubility - In water at 20 °C (mg l⁻¹) - - - Solubility - In organic solvents at 20 °C (mg l⁻¹) - - - Melting point (°C) Not applicable A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Boiling point (°C) Not applicable A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Degradation point (°C) Not applicable A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Flashpoint (°C) Not applicable A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Octanol-water partition coefficient at pH 7, 20 °C P - - - Log P - - - Fat solubility of residues Solubility - - - Data type - - - Density (g ml⁻¹) - - - Dissociation constant pKa) at 25 °C - - - - Vapour pressure at 20 °C (mPa) - - - Henry's law constant at 25 °C (Pa m³ mol⁻¹) - - - Volatilisation as max % of applied dose lost From plant surface - - - From soil surface - - - Maximum UV-vis absorption L mol⁻¹ cm⁻¹ - - - Surface tension (mN m⁻¹) - - - Degradation Property Value Source; quality score; and other information Interpretation General biodegradability - Soil degradation (days) (aerobic) DT₅₀ (typical) - - - DT₅₀ (lab at 20 °C) - - - DT₅₀ (field) - - - DT₉₀ (lab at 20 °C) - - - DT₉₀ (field) - - - DT₅₀ modelling endpoint - - - Note Substance and its metabolites are expected to degrade rapidly (A5) Dissipation rate RL₅₀ (days) on plant matrix Value - - - Note - Dissipation rate RL₅₀ (days) on and in plant matrix Value - - - Note - Aqueous photolysis DT₅₀ (days) at pH 7 Value - A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Note Substance is expected to degrade rapidly in the aquatic environment Aqueous hydrolysis DT₅₀ (days) at 20 °C and pH 7 Value - A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Note Substance is expected to degrade rapidly in the aquatic environment Water-sediment DT₅₀ (days) - - - Water phase only DT₅₀ (days) - - - Sediment phase only DT₅₀ (days) - - - Air degradation As this parameter is not normally measured directly, a surrogate measure is used: ‘Photochemical oxidative DT₅₀’. Where data is available, this can be found in the Fate Indices section below. Decay in stored produce DT₅₀ - Soil adsorption and mobility Property Value Source; quality score; and other information Interpretation Linear K d (mL g⁻¹) - - - K oc (mL g⁻¹) - Notes and range - Freundlich K f (mL g⁻¹) - - - K foc (mL g⁻¹) - 1 / n - Notes and range - pH sensitivity - Known soil and groundwater metabolites None Other known metabolites Metabolite name and reference Aliases Formation medium / Rate Estimated maximum occurrence fraction beauvericin",27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3044.htm
Beauveria bassiana strain NPP111B005,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2867.htm
Beauveria bassiana strain PPRI 5339,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3085.htm
Beauveria bassiana strain R444,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3661.htm
"Beauveria brongniartii (Saccardo) Petch, isolate Betel",25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1702.htm
"Beauveria brongniartii (Saccardo) Petch, isolate IMBST 95.031",25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1945.htm
"Beauveria brongniartii (Saccardo) Petch, isolate IMBST 95.041",25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1950.htm
Beet molasses-urea hydrolysate,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2452.htm
Berberine,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4009.htm
Bergamot oil,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3830.htm
Betabaculovirus phoperculellae granulovirus,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3584.htm
Beta-sitosterol,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3984.htm
Bilanafos,29/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1169.htm
"Bilanafos-sodium BPDB: Biopesticides DataBase Top Environmental Fate Ecotoxicology Human Health Translations Home A to Z: All Micro-organism related Macro-organism related Plant-derived Animal-derived Other naturals Search Support Edit history Purchasing and licensing Industry collaboration N E W - New support docs available - Newsletter Aug 2025 - User survey Bilanafos-sodium Last updated: 29/08/2025 (Also known as: bialaphos-sodium; bilanaphos-sodium; bialafos-sodium) Hazard alerts The following alerts are based on the data in the tables below. An absence of an alert does not imply the substance has no implications for human health, biodiversity or the environment but just that we do not have the data to form a judgement. These hazard alerts do not take account of usage patterns or exposure, thus do not represent risk. Environmental fate Ecotoxicity Human health &nbsp Ecotoxicity Low alert: Birds acute ecotoxicity: Low; Fish acute ecotoxicity: Low; Daphnia acute ecotoxicity: Low; Earthworms acute ecotoxicity: Low Human health Moderate alert: Mammals acute toxicity: Moderate; Reproduction/development effects GENERAL INFORMATION Description A naturally occurring peptide herbicide used to control annual and perennial weeds Example pests controlled Annual and perennial weeds Example applications Grapes; Apples; Pears; Citrus Efficacy & activity - Appearance and life cycle - Taxonomic classification - GB regulatory status GB COPR regulatory status Not approved Date COPR inclusion expires Not applicable GB LERAP status No UK approval for use as a plant protection agent EC Regulation 1107/2009 (repealing 91/414) EC Regulation 1107/2009 status Not approved Dossier rapporteur/co-rapporteur Not applicable Date EC 1107/2009 inclusion expires Not applicable EU Candidate for substitution (CfS) Not applicable Listed in EU database No Approved for use (✓) under EC 1107/2009 in the following EU Member States AT Austria BE Belgium BG Bulgaria CY Cyprus CZ Czech Republic DE Germany DK Denmark EE Estonia EL Greece &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp ES Spain FI Finland FR France HR Croatia HU Hungary IE Ireland IT Italy LT Lithuania LU Luxembourg &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp LV Latvia MT Malta NL Netherlands PL Poland PT Portugal RO Romania SE Sweden SI Slovenia SK Slovakia &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Approved for use (✓) under EC 1107/2009 by Mutual Recognition of Authorisation and/or national regulations in the following EEA countries IS Iceland NO Norway &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Additional information Known to be also used in the following countries - Chemical structure Isomerism Bilanafos sodium is a chiral tripeptide herbicide that exhibits optical isomerism due to the presence of three stereogenic centres, two from L-alanine residues and one from the phosphinothricin moiety. These chiral centres allow the molecule to exist in multiple stereoisomeric forms, including enantiomers and diastereomers. However, only the specific (2S,2S,2S)-isomer is biologically active. Chemical formula C₁₁H₂₁N₃NaO₆P Canonical SMILES CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCP(=O)(C)[O-])N.[Na+] Isomeric SMILES C[C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](CCP(=O)(C)[O-])N.[Na+] International Chemical Identifier key (InChIKey) RTWIRLHWLMNVCC-WQYNNSOESA-M International Chemical Identifier (InChI) InChI=1S/C11H22N3O6P.Na/c1-6(9(15)14-7(2)11(17)18)13-10(16)8(12)4-5-21(3,19)20;/h6-8H,4-5,12H2,1-3H3,(H,13,16)(H,14,15)(H,17,18)(H,19,20);/q;+1/p-1 2D structure diagram/image available? Yes General status Biopesticide type Herbicide Substance groups Peptide herbicide; Micro-organism derived substance Minimum active substance purity - Known relevant impurities - Substance origin Natural Mode of action Non-selective, systemic, contact action. Glutamine synthetase inhibitor: accumulates ammonium ions, inhibits photosynthesis. Substance source Isolated from the soil bacterium Streptomyces hygroscopicus (Jensen) Waksman & Henrici and Streptomyces viridochromeogenes (Krainsky) Waksman & Henrici, It is a protoxin, degrading to glufosinate in the plant. Uses Crop protection Target pests Annual and perennial weeds Target host Apples; Grapes; Citrus Farming system suitability - CAS RN 71048-99-2 EC number - CIPAC number None allocated US EPA chemical code - PubChem CID 23704544 Molecular mass 345.26 PIN (Preferred Identification Name) - IUPAC name sodium (2S)-2-amino-4-[hydroxy(methyl)phosphinato]butyryl-L-alanyl-L-alanine CAS name (2S)-2-amino-4-(hydroxymethylphosphinyl)butanoyl-L-alanyl-L-alanine monosodium salt Forever chemical - Other status information - Relevant Environmental Water Quality Standards - Herbicide Resistance Class (HRAC MoA class) H Herbicide Resistance Class (WSSA MoA class) 10 Insecticide Resistance Class (IRAC MoA class) Not applicable Fungicide Resistance Class (FRAC MOA class) Not applicable Examples of recorded resistance - Physical state Colourless crystalline solid Commercial Property Value Availability status Considered obsolete but may be available in some countries. Introduction & key dates 1984, registered Japan Example manufacturers & suppliers of products using this active now or historically Bayer CropScience Meiji Seika Kaisha Japan Example products using this active Basta Ignite Liberty Herbie Formulation and application details Usually supplied as a soluble powder or as liquid formulations Commercial production It is produced commercially through a fermentation process involving specific Streptomyces strains of soil bacteria. The selected bacterial strains are cultured in a controlled environment to produce bilanafos. It is then extracted from the fermentation broth and purified. The purified bilanafos is chemically converted into bilanafos-sodium and formulated. Impact on climate of production and use Data for the amount of life cycle GHGs produced by bilanafos are not available in the public domain. However, whilst estimates vary, more general data suggests that between 18 and 27 kilograms of CO₂e is emitted per kilogram of herbicide produced. ENVIRONMENTAL FATE Property Value Source; quality score; and other information Interpretation Solubility - In water at 20 °C (mg l⁻¹) 687000 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source High Solubility - In organic solvents at 20 °C (mg l⁻¹) 620000 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source Methanol - 10 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source Acetone - 10 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source Ethyl acetate - 10 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source Dichloromethane - Melting point (°C) Decomposes before melting L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source - Boiling point (°C) Decomposes before boiling L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source - Degradation point (°C) 160 L3 L = Pesticide manuals and hard copy reference books / other sources 3 = Unverified data of known source - Flashpoint (°C) - - - Octanol-water partition coefficient at pH 7, 20 °C P 8.51 X 10 -02 Calculated - Log P -1.07 Q2 Q = Miscellaneous data from online sources 2 = Unverified data of unknown source Low Fat solubility of residues Solubility - - - Data type - - - Density (g ml⁻¹) - - - Dissociation constant pKa) at 25 °C - - - - Vapour pressure at 20 °C (mPa) - - - Henry's law constant at 25 °C (Pa m³ mol⁻¹) - - - Volatilisation as max % of applied dose lost From plant surface - - - From soil surface - - - Maximum UV-vis absorption L mol⁻¹ cm⁻¹ - - - Surface tension (mN m⁻¹) - - - Degradation Property Value Source; quality score; and other information Interpretation General biodegradability - Soil degradation (days) (aerobic) DT₅₀ (typical) 10 Q3 Q = Miscellaneous data from online sources 3 = Unverified data of known source Non-persistent DT₅₀ (lab at 20 °C) - - - DT₅₀ (field) - - - DT₉₀ (lab at 20 °C) - - - DT₉₀ (field) - - - DT₅₀ modelling endpoint - - - Note General literature suggest rapid degradation Dissipation rate RL₅₀ (days) on plant matrix Value - - - Note - Dissipation rate RL₅₀ (days) on and in plant matrix Value - - - Note - Aqueous photolysis DT₅₀ (days) at pH 7 Value Stable Q2 Q = Miscellaneous data from online sources 2 = Unverified data of unknown source Stable Note - Aqueous hydrolysis DT₅₀ (days) at 20 °C and pH 7 Value - - - Note - Water-sediment DT₅₀ (days) - - - Water phase only DT₅₀ (days) - - - Sediment phase only DT₅₀ (days) - - - Air degradation As this parameter is not normally measured directly, a surrogate measure is used: ‘Photochemical oxidative DT₅₀’. Where data is available, this can be found in the Fate Indices section below. Decay in stored produce DT₅₀ - Soil adsorption and mobility Property Value Source; quality score; and other information Interpretation Linear K d (mL g⁻¹) - - - K oc (mL g⁻¹) - Notes and range - Freundlich K f (mL g⁻¹) - - - K foc (mL g⁻¹) - 1 / n - Notes and range - pH sensitivity - Known soil and groundwater metabolites None Other known metabolites Metabolite name and reference Aliases Formation medium / Rate Estimated maximum occurrence fraction glufosinate",29/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1170.htm
Black pepper oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3148.htm
Black pepper oleoresin,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3650.htm
Black soap,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3277.htm
Blad polypeptide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3289.htm
Blasticidin-S,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1325.htm
Blood meal,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2377.htm
Borax,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2143.htm
Bovine lactoferricin peptide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3785.htm
Bracon cushmani,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2356.htm
Bracon gelechiae,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2357.htm
Bracon hebetor,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2189.htm
Brassica juncea seed meal,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2466.htm
Brassinolide,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1724.htm
Brassinolide-ethyl,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3533.htm
Brevibacillus brevis,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1703.htm
Bromomethane,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/462.htm
Burkholderia cepacia,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1704.htm
Burkholderia rinojensis,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3583.htm
Caffeine,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3651.htm
Calcium propionate,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3497.htm
Cales noacki,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2197.htm
Calosoma sycophanta,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2198.htm
Camphene,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2109.htm
Camphor,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4021.htm
Candida oleophila strain O,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1705.htm
Candida saitoana,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1706.htm
Canola oil,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2052.htm
Canola oil free fatty acid ethyl ester,22/03/2024,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3801.htm
Capric acid,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3308.htm
Caprylic acid,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3580.htm
Caprylic acid potassium salt,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3211.htm
Capsaicin,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1630.htm
Carbon dioxide,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/119.htm
Carcinops pumillio,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2337.htm
Carene,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2110.htm
Carvacrol,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3306.htm
Carvone,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3123.htm
Castor oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3019.htm
Caulerpa racemosa extract,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3939.htm
Caulerpa sertularioides extract,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3938.htm
Cecropin B peptide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3781.htm
Cedarwood oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3047.htm
Ceralure,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2991.htm
Cerevisane,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2602.htm
Ceutorhynchus litura,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2365.htm
Cevadine,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4025.htm
Chalcogran,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2115.htm
Cheshunt mixture,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4026.htm
Cheyletus eruditus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2199.htm
Chilocorus baileyi,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2211.htm
Chilocorus bipustulatus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2208.htm
Chilocorus circumdatus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2212.htm
Chilocorus kuwanae,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2209.htm
Chilocorus nigrita,25/05/2024,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3571.htm
Chilocorus nigritus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2210.htm
Chilocorus stigma,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2207.htm
Chitosan hydrochloride,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/128.htm
Chlorella vulgaris extract,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3929.htm
"Chlorophyllin, sodium copper",28/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/147.htm
Choline chloride,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/161.htm
Chondrostereum purpureum,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1707.htm
Chrysolina hyperici,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2200.htm
Chrysolina quadrigemina,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2201.htm
Chrysoperla carnea,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2202.htm
Chrysoperla rufilabris,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2203.htm
Cinnamaldehyde,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1069.htm
Cinnamon oil,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3821.htm
Cinnamyl acetate,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3512.htm
Citric acid anhydrous,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1359.htm
Citronella oil,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1463.htm
Citronellol,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3671.htm
Clayed charcoal,20/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3269.htm
Clitostethus arcuatus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2363.htm
Clonostachys rosea f. catenulate,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1708.htm
Clonostachys rosea strain J1446,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3137.htm
Clove oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3145.htm
Coconut oil,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3833.htm
Codlemone,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1022.htm
Coleomegilla maculata,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2204.htm
Coleophora parthenica,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2367.htm
Collagen protein hydrolysate,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2453.htm
Colletotrichum gloeosporioides f. sp. Cuscutae,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1710.htm
